count,pages_per_second,percentage_complete,memory in use
380000,102.22193253672985,157.69262975347002,33.2
390000,104.05367659222271,157.79833048693231,33.3
400000,106.06337246095151,157.88448298530406,33.2
10000,5.009822325229094,157.96761896328363,38.8
20000,9.746279013039047,158.11380613220572,32.3
30000,14.262975268940695,158.27965138149872,32.2
40000,18.554699195921653,158.41984775782123,33.4
50000,22.68230331296981,158.55711211012107,33.8
60000,26.607337714921904,158.6942919660514,33.6
70000,30.368791765530563,158.84378294302206,34.1
80000,34.045467721191955,158.9859100613883,33.8
90000,37.59184937136796,159.12674016048229,34.4
100000,40.98988359457626,159.26229768611762,34.2
110000,44.2806790776917,159.40352069332988,34.2
120000,47.34033597423475,159.55541981683214,34.4
130000,50.40128603171674,159.70486009598113,34.3
140000,53.22506519057918,159.844988875208,34.5
150000,56.075782367803846,159.9796887626926,34.3
160000,58.71453982102204,160.1139196953264,34.5
170000,61.329760964843366,160.25279370346576,34.3
180000,63.7308954339466,160.395905204537,34.5
190000,66.05425226575603,160.52880531935065,34.6
200000,68.27613312918847,160.6575820113313,34.6
210000,70.70900943905497,160.78173252708024,34.3
220000,72.8625347972527,160.8980586790108,34.4
230000,75.12853168202662,161.01519599608883,34.3
240000,77.54804403322996,161.11838296255763,34.2
250000,80.03989801933409,161.20526212970734,34.4
260000,82.05586133570014,161.3404013983135,34.4
270000,83.87524264764798,161.46681219194735,34.3
280000,85.86877927560712,161.59576632630402,34.3
290000,87.55440402959648,161.72741167003016,34.5
300000,89.32487932986567,161.85709669798328,34.6
310000,90.8725771022985,161.99345693912915,34.5
320000,92.64239082964957,162.1235940226592,34.7
330000,94.1736880193751,162.25555622777114,34.4
340000,95.86017368403394,162.40166312514216,34.5
350000,97.13138429653462,162.53885988034637,34.6
360000,98.61076253306936,162.67357666710492,34.7
370000,100.59599719739815,162.79541620714724,34.6
380000,102.13881281674136,162.93421839337253,34.5
390000,103.50989675175677,163.0823658780677,34.7
400000,105.13568651923553,163.19126479911662,34.4
10000,4.7407286126424815,163.3102990596906,33.4
20000,9.218569694307307,163.4477873273697,33.0
30000,13.546874046227199,163.59391534883312,32.9
40000,17.74367715777105,163.72974326285097,33.0
50000,21.743210652764255,163.87359833197405,33.0
60000,25.67701377862183,164.00216800784938,33.0
70000,29.443258106715806,164.12015451344118,33.1
80000,33.09839639958216,164.244507820477,33.4
90000,36.619221559924306,164.35696826350159,33.1
100000,40.09942040982283,164.47329864025062,33.0
110000,43.346656114415914,164.59376088946962,33.1
120000,46.36915428627684,164.71394852548767,33.0
130000,49.43258942749733,164.8385975698168,33.0
140000,52.381450358532064,164.95390131567606,33.1
150000,55.27030700406516,165.08450312923856,33.3
160000,58.14285542218219,165.20117571628415,33.1
170000,60.850849814776716,165.3315536144674,33.1
180000,63.36959131776036,165.4713908812194,33.2
190000,65.9204874174871,165.60108013399096,33.2
200000,68.37294967378155,165.73365916260042,33.3
210000,70.74202235469724,165.8516710171031,30.7
10000,4.4436493518400955,166.07894090222518,42.5
20000,8.6835749052774,166.22278752171133,42.5
30000,12.730060744026613,166.36075319387825,42.5
40000,16.57780765565886,166.5011016636659,42.6
50000,20.209205507462958,166.64885624024276,43.0
60000,23.769418281360977,166.78712187452155,42.4
70000,27.190166262122407,166.91732233032877,42.5
80000,30.513162340591506,167.0583552207096,42.5
90000,33.48617278824463,167.20212579346315,43.1
100000,36.50159158496962,167.35432065425877,42.6
110000,39.36386002247488,167.49463955031706,42.6
120000,42.14034648214698,167.62931831370932,42.7
130000,44.82821750679424,167.76244234390225,42.6
140000,47.46945540339721,167.90286263560398,42.7
150000,49.95941028992225,168.03042680468192,42.7
160000,52.354900595613685,168.16340296622815,42.6
170000,54.603328482056426,168.29984347892508,42.8
180000,56.61862373008667,168.44064822910818,42.8
190000,58.60350826471675,168.6130081484919,42.8
200000,60.693932905039794,168.7640580834804,42.8
210000,62.72999000743391,168.9029236419828,42.8
220000,64.62986887174706,169.0589419634996,42.7
230000,66.56064779771769,169.20714437083498,42.6
240000,68.42318478073675,169.34643241118502,42.7
250000,70.17362027405025,169.49898215673264,42.8
260000,71.8993282168122,169.6296769163016,42.8
270000,73.64135562815925,169.7612462132952,42.8
280000,75.15181739177552,169.89461950777823,42.8
290000,76.77765566550958,170.0289011382337,42.9
300000,78.3626521109157,170.16487692089822,42.7
310000,80.08085907030241,170.3245792841265,42.9
320000,81.68656761026834,170.4752278613597,42.7
330000,83.15814154485248,170.63061246010506,42.6
340000,84.60658965780355,170.76870487682626,42.7
350000,86.14578012362486,170.90583825975335,42.7
360000,87.6708344428149,171.02943954910032,42.8
370000,89.07761088198104,171.1487061746905,42.8
380000,90.5068797579753,171.29376109226092,42.8
390000,91.98231500788123,171.43890473101933,42.8
400000,93.3883673272254,171.57499035896424,43.1
10000,4.273938112126574,171.70682159470337,28.4
20000,8.319610249186486,171.83675588694655,28.3
30000,12.22693647029931,171.97977866682982,28.3
40000,16.005828932447386,172.11042695339552,28.3
50000,19.681538215400263,172.2446325371184,28.4
60000,23.19683464285048,172.37313884071656,28.4
70000,26.586421572829586,172.50752186681547,28.4
80000,29.800889484438752,172.63672526546225,28.4
90000,32.8979439056182,172.77672307531634,28.4
100000,35.94206729112752,172.90660244491934,28.5
110000,38.847028317892985,173.04792684777505,28.4
120000,41.68803201186764,173.21872780914097,28.4
130000,44.39533907468076,173.40554928216955,28.5
140000,47.121297631126865,173.55541626798464,28.4
150000,49.71415491285056,173.69853199387435,28.4
160000,52.29578501711166,173.84007608729084,28.5
170000,54.76218309598949,173.98455642954843,28.5
180000,57.002125002030674,174.1413183191171,28.6
190000,59.08132822328505,174.29056848143463,28.6
200000,61.37243852563669,174.43781185497585,28.5
210000,63.55613909961312,174.57284127830164,28.5
220000,65.6116702841728,174.72117043019128,28.7
230000,67.48889180418949,174.8657775170032,28.6
240000,69.33439193174542,175.00965793503715,28.5
250000,71.2534924979097,175.1461660448297,28.5
260000,72.95124250948658,175.3052684838343,28.6
270000,74.61570848080474,175.44009511587325,28.5
280000,76.08660238348908,175.5688042107583,28.7
290000,77.72861695315956,175.69707392452176,28.6
300000,79.13893812484675,175.8395812765509,28.7
310000,80.69121651889822,175.98322932956862,28.6
320000,82.10344268869063,176.12515788146646,28.8
330000,83.5721755492207,176.26268417251185,28.8
340000,85.13222735578398,176.3992472049446,28.7
350000,86.55125455201147,176.54806221095905,28.6
360000,87.8649838896817,176.6964505103074,28.6
370000,84.8267894657981,176.84581896754224,25.0
380000,86.33984540546014,176.9670923819087,23.5
390000,87.73158569413694,177.09701822451495,23.5
400000,89.06725412089615,177.2292592676463,23.7
10000,4.210736223366133,177.3659405949964,39.1
20000,8.254895382081298,177.50779310016165,39.2
30000,12.084379247009123,177.66209614537703,39.3
40000,15.750803714899089,177.79993507298965,39.3
50000,19.195188520501972,177.93973009155687,39.3
60000,22.538039031713804,178.07965607949689,39.4
70000,25.73572038267108,178.22809507666693,39.5
80000,28.759382758533004,178.37691430749987,39.5
90000,31.792195969374035,178.52880920618364,39.9
100000,34.62964142000308,178.6769059930571,39.8
110000,37.443296809682444,178.83097667325626,39.6
120000,40.07805220057056,178.97384313485588,39.6
130000,42.715060168703246,179.13322018706143,39.7
140000,45.18394918099918,179.27445164391068,39.6
150000,47.509165949004164,179.42880116212928,39.6
160000,49.821678231477655,179.56666966347123,39.7
170000,51.86898552212366,179.69929094026546,39.8
180000,53.943999693216846,179.8355286616755,39.8
190000,56.06747066548049,179.9750997648635,39.8
200000,58.13353492866608,180.1250385725927,39.7
210000,59.80608051341527,180.2706131428357,39.8
220000,61.64539071643662,180.42082233894737,39.8
230000,63.39055654020339,180.56327054351783,39.7
240000,65.11353049740579,180.73102118594372,39.8
250000,66.93209022409327,180.8738918723618,39.9
260000,68.59076902093203,181.022571684185,39.8
270000,70.0098978108684,181.17052060241178,40.0
280000,71.80671724467447,181.30763708606497,39.8
290000,73.73160680043735,181.42549684710247,39.9
300000,75.27868786922535,181.57450619476683,39.9
310000,76.78349056083071,181.71217612964043,39.9
320000,78.29406003785958,181.84994746015744,39.9
330000,79.72396945786703,181.9944320272335,39.9
340000,81.15961734470751,182.13312859299685,39.9
350000,82.57781241135633,182.26059559124982,39.9
360000,83.9265089380081,182.38562486924187,39.9
370000,85.15638554108278,182.5113427926456,40.0
380000,86.48610851647639,182.63358369044315,39.9
390000,87.80504194787825,182.7556344714093,39.9
400000,89.0589880980509,182.88797691018408,40.0
10000,4.208558501697183,183.01455669655698,76.7
20000,8.315801703316904,183.1020231134749,76.7
30000,12.279566650248366,183.21919845391923,76.7
40000,16.10594463148693,183.33713426168933,76.8
50000,19.754210120341337,183.46411540581747,76.9
60000,23.287983261694663,183.59404969806067,76.8
70000,26.70206537735397,183.73609654487586,76.7
80000,30.068863469912873,183.86992189493589,76.8
90000,33.184179677482255,184.02286032378333,76.8
100000,36.251686383747895,184.15064418342203,76.9
110000,39.325451483327065,184.2779126152066,76.7
120000,42.25443898255445,184.4159881326539,76.7
130000,45.04737528137101,184.55973758131506,76.8
140000,47.852170941922594,184.68054626564916,76.8
150000,50.25832087664237,184.82201431233304,77.2
160000,52.857995800947386,184.95753381460213,77.1
170000,55.32684860349813,185.09530092030067,76.9
180000,57.732934760048124,185.22983181504625,77.0
190000,60.500185797707296,185.32629287050054,76.9
200000,63.405639826964716,185.39481520137008,76.8
210000,66.29006570990899,185.4555385173321,76.9
220000,69.15321250864174,185.5184587389018,76.9
230000,71.95958089061841,185.59221984468215,76.9
240000,74.05423782698487,185.74502307933838,76.8
250000,76.25755790830102,185.88224095863498,76.7
260000,78.37284698823453,186.0216810924502,76.9
270000,80.32017257097326,186.17766984023766,77.2
280000,82.34085253471511,186.31076429670122,77.0
290000,84.32053776770107,186.47110038270097,76.8
300000,86.19036210427748,186.61032505077387,76.9
310000,88.14308564652534,186.7596808335533,76.9
320000,89.83941084212125,186.8979422430136,77.0
330000,91.52983809447989,187.0382991624382,77.0
340000,93.20700095801435,187.18986030046233,77.2
350000,94.97535389409882,187.33823170053677,77.1
360000,96.65289896504113,187.50148713610372,77.1
370000,98.27338128256329,187.65295955293985,77.0
380000,99.85170511000499,187.7969878396205,77.2
390000,101.48011686085539,187.94205543164634,77.2
400000,103.05803672955822,188.08029994183272,77.2
10000,4.060369152806059,188.2047630941489,77.0
20000,7.97766162610708,188.3480097894114,77.0
30000,11.79205120589587,188.49823588479697,77.1
40000,15.472837035330107,188.65429645449854,77.0
50000,19.07089900212731,188.8619674067084,76.9
60000,22.486469843336693,189.05916080909668,77.2
70000,25.77564710527735,189.26159298639575,77.0
80000,28.985695668888305,189.43603151646985,77.0
90000,32.09567550034058,189.60970957921822,77.1
100000,35.10461034638332,189.77366633465226,77.0
110000,37.9541439655014,189.90618621580305,77.0
120000,40.78889430942912,190.0440209185972,77.1
130000,43.51757276974385,190.20109966955158,77.1
140000,46.0652155303809,190.38648892911667,77.1
150000,48.59966651383964,190.59217844146107,77.1
160000,50.924054807900845,190.8694617277074,77.1
170000,53.35339824033287,191.0600094906322,77.1
180000,55.71848498526197,191.21791208118952,77.1
190000,58.123737740818044,191.3498785111199,76.9
200000,60.30474217056472,191.50782334986195,77.0
210000,62.58615134382969,191.64886468987973,77.1
220000,64.67392372488601,191.80576177363963,77.0
230000,66.85861539319268,191.9258691381066,77.1
240000,68.87663697447708,192.06447275786348,77.0
250000,70.91947016849853,192.21486362116966,77.3
260000,72.97296555761604,192.36566006704956,77.0
270000,74.96678193080925,192.51311890633306,77.2
280000,76.99169272671354,192.64466707923427,77.1
290000,78.85497633355956,192.79505794254044,77.1
300000,80.53325481885774,192.93858770064085,77.3
310000,82.38440469393262,193.06591527988408,77.2
320000,84.2537415538145,195.1203895823412,77.1
330000,86.01409742604729,195.24629339775788,77.1
340000,87.65951257303325,195.38627853315654,77.3
350000,89.24163752961637,195.51344556929766,77.2
360000,90.82659766470928,195.65068879750513,77.1
370000,92.35392290588214,195.7780797490255,77.2
380000,93.84418941328349,195.91885492547928,77.3
390000,95.38944811296724,196.05065658748907,77.2
400000,96.86980128047786,196.1988843437353,77.2
10000,4.030657681049528,196.3250500978975,77.4
20000,7.9359116352659544,196.50683558730216,77.5
30000,11.69931997663585,196.64313668098936,77.4
40000,15.362773013347333,196.80149132712364,77.5
50000,18.889368444914417,196.9423932481317,77.5
60000,22.265687061552125,197.0999029305707,77.8
70000,25.563742696405903,197.2448353284053,77.9
80000,28.637674509979842,197.39082815567747,78.1
90000,31.68650376465167,197.52905999140842,77.6
100000,34.65661683146841,197.65519617184128,77.7
110000,37.55555341453243,197.78517693708773,77.6
120000,40.4383344967434,197.9028592557492,77.7
130000,43.15312161918904,198.01766869784674,77.7
140000,45.62670398431372,198.15133350480463,77.6
150000,48.303747397970774,198.2656317438665,77.7
160000,50.94627879387193,198.40186101563958,77.7
170000,53.504525990226675,198.52110651713738,77.7
180000,56.0201905325747,198.64360090404355,77.6
190000,58.42690283960328,198.761202951154,77.7
200000,60.78499093838174,198.88273407944754,77.5
210000,63.090208435355095,199.00231334160497,77.7
220000,65.29103892389169,199.12342621286933,77.6
230000,67.33141251540953,199.23876375727642,77.7
240000,69.41215103580855,199.35397878194766,77.7
250000,71.32877073213301,199.4773223573676,77.7
260000,73.34865823375489,199.59232191629656,77.8
270000,75.17112381246451,199.70926489172467,77.9
280000,77.20578912879192,199.82105781342997,77.9
290000,79.27409357093777,199.9366403973087,77.7
300000,81.06419648519594,200.04719967201888,77.6
310000,82.95761031160303,200.1655452871812,77.6
320000,84.84675614496167,200.2796703086855,77.7
330000,86.59130427938051,200.40014100754146,77.7
340000,88.40841622363192,200.52960212011533,77.6
350000,90.06936480216845,200.6688267881882,77.7
360000,91.49669995107173,200.791033887438,77.7
370000,92.94398735124459,200.9098949304544,77.6
380000,94.32871663549739,201.0338764534643,77.6
390000,95.91888547273955,201.14927737014852,78.0
400000,97.53016283450233,201.2878387417206,77.7
10000,3.8439378414609284,201.41072181192663,78.7
20000,7.514772117669237,201.55575560540467,78.8
30000,11.088848899842851,201.6933452687272,78.8
40000,14.547967552287542,201.8424898105828,78.7
50000,17.943756233031134,201.97929788248717,78.9
60000,21.211331336736123,202.1894192294134,78.8
70000,24.354346293505117,202.33834408070823,79.0
80000,27.47624754427628,202.48669858150876,79.0
90000,30.515639032713867,202.63476156983438,78.8
100000,33.45772782575215,202.90858050493003,78.9
110000,36.2921695313373,203.17212045667245,78.9
120000,39.04729395275471,203.46960260005469,78.9
130000,41.80551877469963,203.7230452356384,78.8
140000,44.500987384240005,203.9059165033915,79.0
150000,47.09446686743813,204.10892325600338,78.9
160000,49.609066776954315,204.30688980017285,78.9
170000,52.031380524152254,204.50025551702146,78.8
180000,54.400550561805694,204.63817471618512,78.9
190000,56.55747755473304,204.79224117156582,78.8
200000,58.69991005763387,204.93394580808442,79.1
210000,60.963849254746926,205.0706271354345,78.8
220000,63.11062052948611,205.20008824800834,78.8
230000,65.248112932148,205.35189442550413,78.9
240000,67.34951208167789,205.4832651560293,78.9
250000,69.3663018052683,205.62567533723347,79.0
260000,71.3812937585939,205.7706204095235,78.8
10000,3.3781796807950535,206.0267373552028,57.6
20000,6.644026809829506,206.17167397785585,57.8
30000,9.816136263654675,206.31106341384938,57.8
40000,12.91959108316203,206.44204546107474,57.7
50000,15.934142927351923,206.57939853456259,57.6
60000,18.88070944641711,206.7122564011915,57.6
70000,21.745245240770497,206.85202184602937,57.7
80000,24.629615148507774,206.94223017013852,57.7
90000,27.434380221867855,207.06174606001878,57.7
100000,30.105241184920605,207.19383923450346,57.6
110000,32.67534845998585,207.32668020185844,57.6
120000,35.19069324381541,207.4861882234368,57.8
130000,37.33308415740604,207.66054225714137,57.6
140000,39.72197475046775,207.82768452570667,57.7
150000,42.16867547402762,207.94646107235354,57.8
160000,44.15773165342008,208.0999445027845,58.2
170000,46.39765071882409,208.23862839409242,57.7
180000,48.618334057250436,208.37771786797407,57.8
190000,50.86084935871418,208.51499489472934,57.7
200000,53.0796167447528,208.6524240149498,57.8
210000,55.186079503407775,208.78275121531127,57.7
220000,57.28750741168131,208.89363157622572,58.0
230000,59.32067664457613,209.03103112271677,57.7
240000,61.33393567874614,209.15772920400704,57.8
250000,63.20140608494119,209.30558517622734,57.7
260000,64.82643929848118,209.50557118362855,57.7
270000,66.43293854922979,209.6596925616494,57.8
280000,68.20515588616034,209.79724420160562,57.7
290000,70.0403143284709,209.91120868000786,57.8
300000,72.23269303110793,209.98158570618855,57.7
310000,74.38040840176798,210.05273164933195,57.8
320000,76.52547229608064,210.1240001122112,57.8
330000,78.61224377138518,210.19229430288297,58.0
340000,80.72081985151502,210.2570354212161,57.7
350000,82.64816931593352,210.3314682731342,57.8
360000,84.65987305995526,210.41356494576854,57.7
370000,86.73021995396415,210.48603748191357,57.7
380000,88.57502673884336,210.60138770077606,57.9
390000,90.1268066409453,210.8246397835271,57.6
400000,91.54987911942224,211.03607504899946,57.7
10000,3.6920837708253966,211.19821513248863,36.8
20000,7.259314238832286,211.34265322656148,37.5
30000,10.73315501296888,211.5075309924234,36.9
40000,14.130063309989293,211.67286503868075,37.0
50000,17.49394839364454,211.8246923402689,37.0
60000,20.701262622023442,212.02153085790516,37.0
70000,23.91338078761902,212.16172300940917,36.9
80000,26.969780119809883,212.32706550530352,37.1
90000,30.11982218466391,212.41547828156015,36.9
100000,33.043479674557496,212.57856894920653,37.0
110000,36.01914745021354,212.6767368313253,37.0
120000,38.71432854563791,212.8371489640576,37.0
130000,41.27597570222442,213.01254652792588,37.0
140000,43.8414436249983,213.1945728319837,37.1
150000,46.093688526856816,213.39991590921304,37.1
160000,48.35998140099695,213.5492928160849,36.9
170000,50.555234936912285,213.69648971662284,36.9
180000,52.65253752830331,213.8295672738125,36.9
190000,54.79127890449647,213.9636672370735,37.0
200000,56.94398682252967,214.0850842952682,37.0
210000,58.8785107799661,214.22101782974795,37.1
220000,60.925199024959525,214.3473145532829,37.2
230000,63.2651325616686,214.44070839052327,37.0
240000,65.03150312256365,214.57149609609877,37.7
250000,66.98348262816111,214.71890423756054,37.0
260000,69.38091698361774,214.7896614974041,37.0
270000,71.79716959516155,214.8529323789074,36.9
280000,74.17575177454017,214.91878039968134,37.1
290000,75.8780113364397,215.04805562024222,37.3
300000,77.60470876501536,215.1809684095113,37.1
310000,79.12410303378537,215.32457421434432,37.1
320000,80.75982826303057,215.45738983278846,37.1
330000,82.33256402449366,215.59696938561336,37.3
340000,83.72590465638427,215.72449130650654,37.2
350000,85.10921349780679,215.8584434011208,37.2
360000,86.60277520118741,215.98565268544672,37.2
370000,87.93889486341726,216.12386339708527,37.3
380000,89.4417767159083,216.26577082489072,37.3
390000,90.75830745041527,216.39015370565588,37.4
400000,91.98693862468272,216.5136240256301,37.2
10000,3.583025263126575,216.63839981451355,37.5
20000,7.058058256474758,216.76688076920087,37.5
30000,10.435692072265827,216.8848926237035,37.5
40000,13.715485716513644,217.01596761693537,37.5
50000,16.90681243179229,217.13266555289184,37.5
60000,19.98024335972273,217.27480112089506,37.6
70000,22.984538759295503,217.4038988990799,37.6
80000,25.922160354553675,217.56619107603422,37.6
90000,28.741651169868295,217.68083997502964,37.5
100000,31.50440697218642,217.81689180442672,37.5
110000,34.2039775713933,217.95686426536997,37.4
120000,36.82525067133757,218.10613977659835,37.6
130000,39.407967704152895,218.28674231682962,37.6
140000,41.90151827409458,218.48273587077057,37.6
150000,44.30023224172078,218.67469894788502,37.4
160000,46.623592475613165,218.86767598143376,37.6
170000,49.26336096055391,218.9729457834115,37.6
180000,51.64449244436236,219.07797899555445,37.5
190000,53.46536531711726,219.23789259970653,37.6
200000,55.11437171036486,219.44155842400076,38.5
210000,56.880845016134714,219.66319662609374,38.2
220000,58.95250587470192,219.78881315385402,37.9
230000,59.87091363241604,219.93215701994146,38.5
240000,61.55706968146909,220.08355339004507,37.9
250000,62.95833912369976,220.23445545638685,37.8
260000,64.8164634067066,220.36774425450037,37.9
270000,66.29749460372251,220.52460753971243,37.9
280000,67.9877972553048,220.67657426031033,38.1
290000,69.57165336630342,220.82252483939774,38.0
300000,71.20744483142828,220.97359167366017,37.9
310000,72.6631612040711,221.11382184853045,38.0
320000,74.10365694592208,221.2722018435756,38.3
330000,75.31866428178812,221.43097052192053,38.0
340000,76.8522851678475,221.59253603009694,37.9
350000,78.40255768006854,221.73480256747288,38.0
360000,79.74275291330623,221.9026757296346,37.9
370000,81.24779017203788,222.06928989589034,37.9
380000,82.7106821869496,222.2087046807947,38.0
390000,84.13535668350379,222.3630626486502,38.0
400000,85.51673795054329,222.4979949011511,38.0
10000,3.541370472634802,222.61573214245277,38.5
20000,6.995664088847468,222.7319062009182,38.6
30000,10.312255459722637,222.84998987733493,38.6
40000,13.542171053476512,222.98478271082604,38.7
50000,16.67894485247598,223.12018814299623,38.7
60000,19.627070858795417,223.27504041461356,38.7
70000,22.545267555195178,223.42814783620008,38.6
80000,25.436056685301686,223.57309290849008,38.7
90000,28.22959902651978,223.70393131188723,38.8
100000,30.96515566270935,223.850363520281,38.7
110000,33.58887730084457,223.99323420669907,38.6
120000,36.26772283026316,224.14607123990308,38.7
130000,38.772855827099086,224.2875815347718,38.9
140000,41.246899736429775,224.43348564085593,38.7
150000,43.549118862802594,224.58042482746686,38.7
160000,45.98956508407452,224.7061174019597,38.6
170000,48.20474108183102,224.8499766959013,38.6
180000,50.565863128092765,224.9643214079664,38.6
190000,52.50113541847745,225.10930027880423,38.6
200000,54.6822472513191,225.23621805065525,38.9
210000,56.79330125488515,225.36549327121608,39.2
220000,58.99613700747833,225.48859603198287,38.7
230000,60.32833917916295,225.6107101852262,38.7
240000,62.31255710836863,225.75832111797482,38.6
250000,64.12636334735352,225.88615567543525,38.7
260000,65.87941152465862,226.02417627024235,38.8
270000,66.67367165776781,226.15276284539158,38.7
280000,68.5757136286031,226.2862840085213,38.7
290000,70.1068226676396,226.42018963013237,38.8
300000,71.77993136912866,226.55039431075804,38.8
310000,73.38380341031045,226.6881402923642,39.1
320000,75.05207078298797,226.81266259213908,38.9
330000,76.58976148295244,226.9494072917663,38.8
340000,78.10883597888187,227.07386621926403,38.9
350000,79.63679738059987,227.21163754978102,38.8
360000,81.26486048468739,227.3515677625395,38.9
370000,82.71162363250393,227.4925203813693,39.0
380000,84.12627466953415,227.63605013946972,38.8
390000,85.52871262930516,227.77614089533026,38.9
400000,86.89959159768914,227.9048542150338,39.0
10000,3.4143546363258537,228.04179748112944,39.5
20000,6.699337451826874,228.18422033678902,39.5
30000,9.86258208769405,228.3222282571407,39.6
40000,12.956763743370002,228.46986031398174,39.6
50000,15.911543908071506,228.59577257903538,39.6
60000,18.795175155830123,228.76585954607873,39.5
70000,21.65585603326384,228.88888626011297,39.6
80000,24.4106662624028,229.02750677914372,39.5
90000,27.1040522007836,229.15065601291374,39.5
100000,29.66710675516149,229.28347585617638,39.6
110000,32.21807284713907,229.40596601826405,39.7
120000,34.76208594789768,229.527154936261,39.5
130000,37.2186225647441,229.65994098097582,39.6
140000,39.58520029456136,229.78445483111375,39.6
150000,42.002945337091404,229.89762504364236,39.6
160000,44.26269022418741,230.0173437248095,39.7
170000,46.59627708684183,230.13888330274003,39.6
180000,48.87299472905921,230.26025388793144,39.7
190000,51.01353519492466,230.39478478267702,39.8
200000,53.077761678893516,230.5339629777467,39.7
210000,55.06873990606332,230.68868005517277,39.6
220000,57.138729170746366,230.8045583763448,39.5
230000,59.224242103713685,230.92625427255894,39.6
240000,61.0531572203088,231.08635799354244,39.6
250000,62.914475354864855,231.2536692548468,39.6
260000,64.7283454566923,231.4337098942207,39.6
270000,66.57090899349315,231.6511824252959,39.6
280000,68.43414246710876,231.846077526433,39.9
290000,70.12814653764899,232.07581893036382,39.6
300000,71.8249090857012,232.24349775087566,39.6
310000,73.60037935396669,232.4240960662884,39.6
320000,75.27142485493499,232.58615587822655,39.7
330000,77.01050815396093,232.74452319881624,39.7
340000,78.62163130153613,232.90741529999423,39.6
350000,80.1718354035342,233.03863393705427,39.7
360000,81.73815178296596,233.1754166600478,39.8
370000,83.23955893964131,233.30085574543205,39.7
380000,84.785251975188,233.40838582529463,39.7
390000,86.43035731476434,233.5124431043696,39.8
400000,87.54467208965339,233.63909893747504,39.9
10000,3.37596425991851,233.75258178657097,39.9
20000,6.665159423786764,233.87581129189203,39.9
30000,9.915091630508618,233.96900656266402,39.9
40000,13.100370614067721,234.05680251542313,39.8
50000,16.241156448216667,234.13834151201857,40.0
60000,19.39179840270284,234.21335738888644,39.9
70000,22.451521260134797,234.29535689069584,40.0
80000,25.368108320342646,234.42401528775915,39.9
90000,28.136593239905917,234.58824243157568,40.0
100000,30.868615172955547,234.70736541333764,40.1
110000,28.99472298700456,234.8502234253003,40.5
120000,31.215638381506533,234.98352489786924,40.6
130000,33.44247600567624,235.11299446008005,40.7
140000,35.56025772940931,235.23841664619036,40.7
150000,37.595915386258,235.372939091299,40.6
160000,39.650222806095556,235.5074995597739,40.5
170000,41.63421946532766,235.64179386468481,40.7
180000,43.49676133166676,235.79429291241075,40.6
190000,45.462073121298744,235.91282864440447,40.6
200000,47.329375289468814,236.04861853505602,40.7
210000,49.13350396113268,236.1777839103365,40.6
220000,50.91227214883932,236.3221417328583,40.8
230000,52.70699200106299,236.44347851950192,40.6
240000,54.3315559681064,236.58609149199296,40.5
250000,56.05301940888965,236.70746630200287,40.6
260000,57.721838357726725,236.8482245791827,40.9
270000,59.35080155973897,236.97125129321694,40.8
280000,60.9947408277477,237.0904418720745,40.7
290000,62.539664628235364,237.2112167578608,40.7
300000,64.05729951637046,237.3370234024525,40.7
310000,65.58204278546837,237.4597417047379,40.7
320000,66.90525861613932,237.5874199439147,40.7
330000,68.33080309514158,237.7369235953408,40.7
340000,69.79776968596369,237.86679451530682,40.7
350000,71.16732270360312,238.00944973598263,40.7
360000,72.40588485855498,238.1486279310523,40.9
370000,73.71071406830436,238.30137624306835,40.9
380000,75.04758921470903,238.42779548633914,40.9
390000,76.34706759470856,238.57140129117212,41.0
400000,77.72354604750177,238.70802347106354,41.0
10000,3.2940882250341517,238.85435428381382,40.0
20000,6.462532505753095,238.98715722780258,40.5
30000,9.555053251700977,239.12918717534382,40.3
40000,12.568369220412624,239.26001712910403,40.2
50000,15.48660443785536,239.3929172439177,40.2
60000,18.298981917176047,239.51764233497946,40.3
70000,21.050948627395726,239.66212690205552,40.5
80000,23.757717583317394,239.79193444974442,40.2
90000,26.37771515228637,239.93069016296644,40.3
100000,28.86542414560427,240.06276643817722,40.3
110000,31.361574772507804,240.21262919917382,40.4
120000,33.7951478697165,240.352964994506,40.4
130000,36.128959697165904,240.49044481254816,40.3
140000,38.412472312524166,240.63175231612996,40.3
150000,40.63702854586982,240.77898301521577,40.3
160000,42.825769514901566,240.91650508144266,40.3
170000,44.95749282190025,241.04062602346227,40.4
180000,47.04896198018303,241.1608136594803,40.6
190000,49.119539551229785,241.30032561520963,40.3
200000,51.16398113811986,241.4249028376247,40.3
210000,53.06856010075794,241.5786397571642,40.6
220000,54.892017921868586,241.69845560915627,40.7
230000,56.75059497886339,241.82359050761028,40.6
240000,58.58901441306789,241.9328443134112,40.4
250000,60.39636240374906,242.04331486693343,40.5
260000,62.10460781622919,242.16155486163382,40.4
270000,63.885473773169515,242.26586140499887,40.9
280000,65.57454421576678,242.39080618662138,40.5
290000,66.81139065671285,242.51958710342052,40.6
300000,68.34760180016167,242.66311686152093,40.6
310000,69.09516935897508,242.79212591851777,41.1
320000,69.22614615789978,242.9324067912098,40.8
330000,70.59044244568928,243.07659984581102,40.7
340000,71.93251939808115,243.21617939863594,40.6
350000,73.1545582163392,243.35729678538632,41.0
360000,74.37340656453496,243.52310823613155,40.6
370000,75.72362555841806,243.65933328308617,40.4
380000,76.73260817987806,243.79824108977334,40.7
